省市区名,地市名,县市区名,县市区代码
内蒙古自治区,鄂尔多斯市,杭锦旗,150625
内蒙古自治区,鄂尔多斯市,乌审旗,150626
内蒙古自治区,鄂尔多斯市,伊金霍洛旗,150627
内蒙古自治区,呼伦贝尔市,海拉尔区,150702
内蒙古自治区,呼伦贝尔市,扎赉诺尔区,150703
内蒙古自治区,呼伦贝尔市,阿荣旗,150721
内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,150722
内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,150723
内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,150724
内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,150725
内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,150726
内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,150727
内蒙古自治区,呼伦贝尔市,满洲里市,150781
内蒙古自治区,呼伦贝尔市,牙克石市,150782
内蒙古自治区,呼伦贝尔市,扎兰屯市,150783
内蒙古自治区,呼伦贝尔市,额尔古纳市,150784
内蒙古自治区,呼伦贝尔市,根河市,150785
内蒙古自治区,巴彦淖尔市,临河区,150802
内蒙古自治区,巴彦淖尔市,五原县,150821
内蒙古自治区,巴彦淖尔市,磴口县,150822
内蒙古自治区,巴彦淖尔市,乌拉特前旗,150823
内蒙古自治区,巴彦淖尔市,乌拉特中旗,150824
内蒙古自治区,巴彦淖尔市,乌拉特后旗,150825
内蒙古自治区,巴彦淖尔市,杭锦后旗,150826
内蒙古自治区,乌兰察布市,集宁区,150902
内蒙古自治区,乌兰察布市,卓资县,150921
内蒙古自治区,乌兰察布市,化德县,150922
内蒙古自治区,乌兰察布市,商都县,150923
内蒙古自治区,乌兰察布市,兴和县,150924
内蒙古自治区,乌兰察布市,凉城县,150925
内蒙古自治区,乌兰察布市,察哈尔右翼前旗,150926
内蒙古自治区,乌兰察布市,察哈尔右翼中旗,150927
内蒙古自治区,乌兰察布市,察哈尔右翼后旗,150928
内蒙古自治区,乌兰察布市,四子王旗,150929
内蒙古自治区,乌兰察布市,丰镇市,150981
内蒙古自治区,[呼伦贝尔盟],[海拉尔市],152101
内蒙古自治区,[呼伦贝尔盟],[满洲里市],152102
内蒙古自治区,[呼伦贝尔盟],[扎兰屯市],152103
内蒙古自治区,[呼伦贝尔盟],[牙克石市],152104
内蒙古自治区,[呼伦贝尔盟],[根河市],152105
内蒙古自治区,[呼伦贝尔盟],[额尔古纳市],152106
内蒙古自治区,[呼伦贝尔盟],[布特哈旗],152121
内蒙古自治区,[呼伦贝尔盟],[阿荣旗],152122
内蒙古自治区,[呼伦贝尔盟],[莫力达瓦达斡尔族自治旗],152123
内蒙古自治区,[呼伦贝尔盟],[喜桂图旗],152124
内蒙古自治区,[呼伦贝尔盟],[额尔古纳右旗],152125
内蒙古自治区,[呼伦贝尔盟],[额尔古纳左旗],152126
内蒙古自治区,[呼伦贝尔盟],[鄂伦春自治旗],152127
内蒙古自治区,[呼伦贝尔盟],[鄂温克族自治旗],152128
内蒙古自治区,[呼伦贝尔盟],[新巴尔虎右旗],152129
内蒙古自治区,[呼伦贝尔盟],[新巴尔虎左旗],152130
内蒙古自治区,[呼伦贝尔盟],[陈巴尔虎旗],152131
内蒙古自治区,兴安盟,乌兰浩特市,152201
内蒙古自治区,兴安盟,阿尔山市,152202
内蒙古自治区,兴安盟,科尔沁右翼前旗,152221
内蒙古自治区,兴安盟,科尔沁右翼中旗,152222
内蒙古自治区,兴安盟,扎赉特旗,152223
内蒙古自治区,兴安盟,突泉县,152224
内蒙古自治区,[哲里木盟],[通辽市],152301
内蒙古自治区,[哲里木盟],[霍林郭勒市],152302
内蒙古自治区,[哲里木盟],[通辽县],152321
内蒙古自治区,[哲里木盟],[科尔沁左翼中旗],152322
内蒙古自治区,[哲里木盟],[科尔沁左翼后旗],152323
内蒙古自治区,[哲里木盟],[开鲁县],152324
内蒙古自治区,[哲里木盟],[库伦旗],152325
内蒙古自治区,[哲里木盟],[奈曼旗],152326
内蒙古自治区,[哲里木盟],[扎鲁特旗],152327
内蒙古自治区,[昭乌达盟],[赤峰市],152401
内蒙古自治区,[昭乌达盟],[阿鲁科尔沁旗],152421
内蒙古自治区,[昭乌达盟],[巴林左旗],152422
内蒙古自治区,[昭乌达盟],[巴林右旗],152423
内蒙古自治区,[昭乌达盟],[林西县],152424
内蒙古自治区,[昭乌达盟],[克什克腾旗],152425
内蒙古自治区,[昭乌达盟],[翁牛特旗],152426
内蒙古自治区,[昭乌达盟],[赤峰县],152427
内蒙古自治区,[昭乌达盟],[喀喇沁旗],152428
内蒙古自治区,[昭乌达盟],[宁城县],152429
内蒙古自治区,[昭乌达盟],[敖汉旗],152430
内蒙古自治区,锡林郭勒盟,二连浩特市,152501
内蒙古自治区,锡林郭勒盟,锡林浩特市,152502
内蒙古自治区,锡林郭勒盟,[阿巴哈纳尔旗],152521
内蒙古自治区,锡林郭勒盟,阿巴嘎旗,152522
内蒙古自治区,锡林郭勒盟,苏尼特左旗,152523
内蒙古自治区,锡林郭勒盟,苏尼特右旗,152524
内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗,152525
内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗,152526
内蒙古自治区,锡林郭勒盟,太仆寺旗,152527
内蒙古自治区,锡林郭勒盟,镶黄旗,152528
内蒙古自治区,锡林郭勒盟,正镶白旗,152529
内蒙古自治区,锡林郭勒盟,正蓝旗,152530
内蒙古自治区,锡林郭勒盟,多伦县,152531
内蒙古自治区,[乌兰察布盟],[集宁市],152601
内蒙古自治区,[乌兰察布盟],[丰镇市],152602
内蒙古自治区,[乌兰察布盟],[武川县],152621
内蒙古自治区,[乌兰察布盟],[和林格尔县],152622
内蒙古自治区,[乌兰察布盟],[清水河县],152623
内蒙古自治区,[乌兰察布盟],[卓资县],152624
内蒙古自治区,[乌兰察布盟],[化德县],152625
内蒙古自治区,[乌兰察布盟],[商都县],152626
内蒙古自治区,[乌兰察布盟],[兴和县],152627
内蒙古自治区,[乌兰察布盟],[丰镇县],152628
内蒙古自治区,[乌兰察布盟],[凉城县],152629
内蒙古自治区,[乌兰察布盟],[察哈尔右翼前旗],152630
内蒙古自治区,[乌兰察布盟],[察哈尔右翼中旗],152631
内蒙古自治区,[乌兰察布盟],[察哈尔右翼后旗],152632
内蒙古自治区,[乌兰察布盟],[达尔罕茂明安联合旗],152633
内蒙古自治区,[乌兰察布盟],[四子王旗],152634
内蒙古自治区,[伊克昭盟],[东胜市],152701
内蒙古自治区,[伊克昭盟],[东胜县],152721
内蒙古自治区,[伊克昭盟],[达拉特旗],152722
内蒙古自治区,[伊克昭盟],[准格尔旗],152723
内蒙古自治区,[伊克昭盟],[鄂托克前旗],152724
内蒙古自治区,[伊克昭盟],[鄂托克旗],152725
内蒙古自治区,[伊克昭盟],[杭锦旗],152726
内蒙古自治区,[伊克昭盟],[乌审旗],152727
内蒙古自治区,[伊克昭盟],[伊金霍洛旗],152728
内蒙古自治区,[巴彦淖尔盟],[临河市],152801
内蒙古自治区,[巴彦淖尔盟],[临河县],152821
内蒙古自治区,[巴彦淖尔盟],[五原县],152822
内蒙古自治区,[巴彦淖尔盟],[磴口县],152823
内蒙古自治区,[巴彦淖尔盟],[乌拉特前旗],152824
内蒙古自治区,[巴彦淖尔盟],[乌拉特中旗],152825
内蒙古自治区,[巴彦淖尔盟],[乌拉特后旗],152826
内蒙古自治区,[巴彦淖尔盟],[杭锦后旗],152827
内蒙古自治区,阿拉善盟,阿拉善左旗,152921
内蒙古自治区,阿拉善盟,阿拉善右旗,152922
内蒙古自治区,阿拉善盟,额济纳旗,152923
辽宁省,沈阳市,和平区,210102
辽宁省,沈阳市,沈河区,210103
辽宁省,沈阳市,大东区,210104
辽宁省,沈阳市,皇姑区,210105
辽宁省,沈阳市,铁西区,210106
辽宁省,沈阳市,苏家屯区,210111
辽宁省,沈阳市,浑南区,210112
辽宁省,沈阳市,沈北新区,210113
辽宁省,沈阳市,于洪区,210114
辽宁省,沈阳市,辽中区,210115
辽宁省,沈阳市,[市区],210120
辽宁省,沈阳市,[新民县],210121
辽宁省,沈阳市,[辽中县],210122
辽宁省,沈阳市,康平县,210123
辽宁省,沈阳市,法库县,210124
辽宁省,沈阳市,新民市,210181
辽宁省,大连市,中山区,210202
辽宁省,大连市,西岗区,210203
辽宁省,大连市,沙河口区,210204
辽宁省,大连市,甘井子区,210211
辽宁省,大连市,旅顺口区,210212
辽宁省,大连市,金州区,210213
辽宁省,大连市,普兰店区,210214
辽宁省,大连市,[瓦房店市],210219
辽宁省,大连市,[市区],210220
辽宁省,大连市,[金县],210221
辽宁省,大连市,[新金县],210222
辽宁省,大连市,[复县],210223
辽宁省,大连市,长海县,210224
辽宁省,大连市,[庄河县],210225
辽宁省,大连市,瓦房店市,210281
辽宁省,大连市,[普兰店市],210282
辽宁省,大连市,庄河市,210283
辽宁省,鞍山市,铁东区,210302
辽宁省,鞍山市,铁西区,210303
辽宁省,鞍山市,立山区,210304
辽宁省,鞍山市,千山区,210311
辽宁省,鞍山市,[海城市],210319
辽宁省,鞍山市,[市区],210320
辽宁省,鞍山市,台安县,210321
辽宁省,鞍山市,[海城县],210322
辽宁省,鞍山市,岫岩满族自治县,210323
辽宁省,鞍山市,海城市,210381
辽宁省,抚顺市,新抚区,210402
辽宁省,抚顺市,东洲区,210403
辽宁省,抚顺市,望花区,210404
辽宁省,抚顺市,顺城区,210411
辽宁省,抚顺市,[市区],210420
辽宁省,抚顺市,抚顺县,210421
辽宁省,抚顺市,新宾满族自治县,210422
辽宁省,抚顺市,清原满族自治县,210423
辽宁省,本溪市,平山区,210502
辽宁省,本溪市,溪湖区,210503
辽宁省,本溪市,明山区,210504
辽宁省,本溪市,南芬区,210505
辽宁省,本溪市,[立新区],210511
辽宁省,本溪市,[市区],210520
辽宁省,本溪市,本溪满族自治县,210521
辽宁省,本溪市,桓仁满族自治县,210522
辽宁省,丹东市,元宝区,210602
辽宁省,丹东市,振兴区,210603
辽宁省,丹东市,振安区,210604
辽宁省,丹东市,[市区],210620
辽宁省,丹东市,[凤城满族自治县],210621
辽宁省,丹东市,[岫岩满族自治县],210622
辽宁省,丹东市,[东沟县],210623
辽宁省,丹东市,宽甸满族自治县,210624
辽宁省,丹东市,东港市,210681
辽宁省,丹东市,凤城市,210682
辽宁省,锦州市,古塔区,210702
辽宁省,锦州市,凌河区,210703
辽宁省,锦州市,[南票区],210704
辽宁省,锦州市,[葫芦岛区],210705
辽宁省,锦州市,太和区,210711
辽宁省,锦州市,[锦西市],210719
辽宁省,锦州市,[市区],210720
辽宁省,锦州市,[锦西县],210721
辽宁省,锦州市,[兴城县],210722
辽宁省,锦州市,[绥中县],210723
辽宁省,锦州市,[锦县],210724
辽宁省,锦州市,[北镇满族自治县],210725
辽宁省,锦州市,黑山县,210726
辽宁省,锦州市,义县,210727
辽宁省,锦州市,凌海市,210781
辽宁省,锦州市,北镇市,210782
辽宁省,营口市,站前区,210802
辽宁省,营口市,西市区,210803
辽宁省,营口市,鲅鱼圈区,210804
辽宁省,营口市,老边区,210811
辽宁省,营口市,[鲅鱼圈区],210812
辽宁省,营口市,[市区],210820
辽宁省,营口市,[营口县],210821
辽宁省,营口市,[盘山县],210822
辽宁省,营口市,[大洼县],210823
辽宁省,营口市,[盖县],210824
辽宁省,营口市,盖州市,210881
辽宁省,营口市,大石桥市,210882
辽宁省,阜新市,海州区,210902
辽宁省,阜新市,新邱区,210903
辽宁省,阜新市,太平区,210904
辽宁省,阜新市,清河门区,210905
辽宁省,阜新市,细河区,210911
辽宁省,阜新市,[市区],210920
辽宁省,阜新市,阜新蒙古族自治县,210921
辽宁省,阜新市,彰武县,210922
辽宁省,辽阳市,白塔区,211002
辽宁省,辽阳市,文圣区,211003
辽宁省,辽阳市,宏伟区,211004
辽宁省,辽阳市,弓长岭区,211005
辽宁省,辽阳市,太子河区,211011
辽宁省,辽阳市,[市区],211020
辽宁省,辽阳市,辽阳县,211021
辽宁省,辽阳市,[灯塔县],211022
辽宁省,辽阳市,灯塔市,211081
辽宁省,盘锦市,双台子区,211102
辽宁省,盘锦市,兴隆台区,211103
辽宁省,盘锦市,大洼区,211104
辽宁省,盘锦市,[郊区],211111
辽宁省,盘锦市,[大洼县],211121
辽宁省,盘锦市,盘山县,211122
辽宁省,铁岭市,银州区,211202
辽宁省,铁岭市,[铁法区],211203
辽宁省,铁岭市,清河区,211204
辽宁省,铁岭市,铁岭县,211221
辽宁省,铁岭市,[开原县],211222
辽宁省,铁岭市,西丰县,211223
辽宁省,铁岭市,昌图县,211224
辽宁省,铁岭市,[康平县],211225
辽宁省,铁岭市,[法库县],211226
辽宁省,铁岭市,调兵山市,211281
辽宁省,铁岭市,开原市,211282
辽宁省,朝阳市,双塔区,211302
辽宁省,朝阳市,龙城区,211303
辽宁省,朝阳市,[北票市],211319
辽宁省,朝阳市,朝阳县,211321
辽宁省,朝阳市,建平县,211322
辽宁省,朝阳市,[凌源县],211323
辽宁省,朝阳市,喀喇沁左翼蒙古族自治县,211324
辽宁省,朝阳市,[建昌县],211325
辽宁省,朝阳市,[北票县],211326
辽宁省,朝阳市,北票市,211381
辽宁省,朝阳市,凌源市,211382
辽宁省,葫芦岛市,连山区,211402
辽宁省,葫芦岛市,龙港区,211403
辽宁省,葫芦岛市,南票区,211404
辽宁省,葫芦岛市,绥中县,211421
辽宁省,葫芦岛市,建昌县,211422
辽宁省,葫芦岛市,兴城市,211481
辽宁省,[铁岭地区],[铁岭市],212101
辽宁省,[铁岭地区],[铁法市],212102
辽宁省,[铁岭地区],[铁岭县],212121
辽宁省,[铁岭地区],[开原县],212122
辽宁省,[铁岭地区],[西丰县],212123
辽宁省,[铁岭地区],[昌图县],212124
辽宁省,[铁岭地区],[康平县],212125
辽宁省,[铁岭地区],[法库县],212126
辽宁省,[朝阳地区],[朝阳市],212201
辽宁省,[朝阳地区],[朝阳县],212221
辽宁省,[朝阳地区],[建平县],212222
辽宁省,[朝阳地区],[凌源县],212223
辽宁省,[朝阳地区],[喀喇沁左翼蒙古族自治县],212224
辽宁省,[朝阳地区],[建昌县],212225
辽宁省,[朝阳地区],[北票县],212226
辽宁省,[省直辖县级行政区划],[瓦房店市],219001
辽宁省,[省直辖县级行政区划],[海城市],219002
辽宁省,[省直辖县级行政区划],[锦西市],219003
辽宁省,[省直辖县级行政区划],[兴城市],219004
辽宁省,[省直辖县级行政区划],[铁法市],219005
辽宁省,[省直辖县级行政区划],[北票市],219006
